4.64719,50.8473,34.6
4.64664,50.84693,34.7
4.64608,50.8465599,35.9
4.64595,50.84642,35.9
4.64581,50.84622,35.4
4.64538,50.8455299,33.2
4.64484,50.8449,31.4
4.6445,50.84472,32.2
4.64374,50.84445,33.6
4.64288,50.84422,34.4
4.64253,50.8441,34.8
4.64213,50.84391,35.4
4.64178,50.84369,36.3
4.64145,50.84337,37.5
4.64083,50.84264,39.8
4.64037,50.84227,40.8
4.63991,50.8419,40.4
4.6398,50.84171,39.9
4.63982,50.84157,39.6
4.63987,50.8415,39.3
4.6402,50.84123,37.9
4.64022,50.84116,37.6
4.64022,50.84116,37.6
4.64025,50.84107,37.3
4.6401,50.84075,37.3
4.63987,50.84044,37.8
4.63948,50.8401,39.4
4.63914,50.83968,40.4
4.63869,50.839,40.8
4.63859,50.8387699,40.7
4.63835,50.83804,38.8
4.6382899,50.83796,38.5
4.63811,50.83786,38.7
4.6375,50.8376,39.7
4.63689,50.83735,40.2
4.63631,50.83707,39.8
4.6361,50.83695,39.4
4.63603,50.8368899,39.1
4.63598,50.83678,38.5
4.6359899,50.83666,37.6
4.63626,50.83585,32.6
4.63656,50.83529,32.1
4.63663,50.83512,32
4.63662,50.83502,32.2
4.63654,50.83476,32
4.6362,50.83415,32.3
4.6361,50.83381,33
4.63603,50.83368,33.3
4.6357,50.83331,34.1
4.63533,50.83281,32.3
4.63523,50.8325699,31.3
4.63523,50.8325699,31.3
4.63523,50.8325699,31.3
4.63508,50.83191,32.9
4.63491,50.83141,34.9
4.63474,50.83091,36.3
4.63459,50.83028,37.6
4.6345599,50.82982,37.7
4.63454,50.82936,37.9
4.63448,50.8290099,37.9
4.63436,50.82856,37.5
4.63436,50.82834,36.9
4.63443,50.82787,37.2
4.63449,50.82739,37.3
4.63445,50.8267499,36.4
4.6345599,50.82626,36.6
4.63467,50.82576,36.9
4.63467,50.82557,36.7
4.63461,50.82528,36.7
4.63428,50.82466,37.2
4.63422,50.82444,37.2
4.63425,50.82403,37.5
4.63424,50.8238399,38.4
4.6341599,50.82362,39.6
4.63382,50.8232,42.1
4.63374,50.82312,42.7
4.633,50.82276,47
4.63251,50.82232,51.2
4.63202,50.82189,53
4.63155,50.82154,54.1
4.63107,50.82119,53.8
4.63053,50.82082,52.6
4.63015,50.82047,50.2
4.63005,50.82032,49.1
4.62998,50.82018,48
4.62981,50.81962,45.5
4.62976,50.81954,45.2
4.62962,50.81941,44.9
4.62902,50.81909,45.2
4.62836,50.81876,46.9
4.62836,50.81876,46.9
4.62776,50.81844,49.9
4.62715,50.8181299,50.2
4.62671,50.81796,50.2
4.6260199,50.81773,50.2
4.62533,50.8175,49.6
4.62484,50.81733,48.8
4.6247299,50.81733,49
4.62422,50.81747,51.6
4.62397,50.81751,52.5
4.62369,50.81749,53
4.62348,50.81742,52.8
4.62303,50.81726,51.9
4.62291,50.81724,51.9
4.62268,50.81722,52
4.62195,50.8171899,52.3
4.62209,50.8171899,52.2
4.62209,50.8171899,52.2
4.62185,50.81717,52.1
4.62164,50.81709,51.6
4.62152,50.81703,51.4
4.62139,50.81693,50.9
4.6213499,50.81686,50.4
4.62136,50.81673,49.3
4.62152,50.81655,47.3
4.6217,50.81639,45.3
4.62172,50.81635,44.9
4.62171,50.81629,44.3
4.62161,50.81619,43.6
4.62118,50.8159599,43.4
4.62066,50.81565,44
4.62015,50.81533,44.6
4.61948,50.815,46.5
4.61881,50.81468,47.5
4.61795,50.81423,47.8
4.61732,50.81394,46.2
4.61651,50.81366,44.8
4.6157199,50.81347,42.1
4.61557,50.8134,41.1
4.61494,50.8130499,38.1
4.61432,50.8127,37.5
4.61423,50.81265,37.5
4.61433,50.81271,37.6
4.61356,50.81225,38.2
4.61278,50.81179,41.6
4.61228,50.8114599,43.7
4.61144,50.81075,47.9
4.61096,50.81037,49.3
4.61036,50.80978,50.2
4.61001,50.80959,51
4.60983,50.80928,50.4
4.60972,50.80915,50.3
4.6095499,50.8090199,50.5
4.60914,50.80876,51.1
4.60837,50.80821,50
4.60785,50.80791,49.7
4.60745,50.80773,49.4
4.60705,50.80759,49.1
4.60698,50.80755,48.8
4.60694,50.8075199,48.6
4.607,50.80724,45.5
4.60716,50.8067,39.7
4.60731,50.80616,39.7
4.60732,50.80601,39.8
4.60726,50.80591,39.9
4.60671,50.80532,40.6
4.60607,50.80465,42.4
4.60544,50.80399,41.3
4.6048,50.80333,40.5
4.60417,50.80266,41.2
4.60417,50.80266,41.2
4.60355,50.80202,41.9
4.60293,50.80138,41.8
4.60259,50.80115,42
4.60225,50.80103,42
4.60126,50.80079,44
4.60027,50.80055,47.8
4.60027,50.80055,47.8
4.5998,50.80044,49.2
4.59969,50.80039,49.6
4.5996499,50.80035,49.7
4.59951,50.7999,49.4
4.59936,50.79961,48.9
4.59909,50.79918,48.3
4.5989699,50.79895,47.8
4.59892,50.79875,47.1
4.5989699,50.79809,45.7
4.59901,50.79743,46.7
4.59896,50.79689,47.8
4.59891,50.79658,48.8
4.59867,50.79582,53.1
4.59851,50.79542,51.9
4.59842,50.79527,51.4
4.59821,50.79499,50.7
4.5978899,50.79467,50.1
4.59727,50.79411,48.5
4.59665,50.79356,46
4.59616,50.79314,46.5
4.59567,50.79272,47.5
4.59525,50.7924,47.5
4.59469,50.79205,47
4.59442,50.79191,47
4.59396,50.79171,46.9
4.59306,50.79139,48.1
4.59211,50.79099,49.2
4.59256,50.7904399,45
4.59304,50.7900599,42.5
4.59304,50.7900599,42.5
4.59385,50.78955,48
4.59414,50.78935,51.1
4.59473,50.78887,60.3
4.59532,50.7883799,70.9
4.59591,50.7879,79
4.59602,50.78779,80.5
4.59636,50.78737,84.9
4.59707,50.78665,89.5
4.59778,50.78593,91.2
4.59827,50.7854,92
4.59875,50.78488,91.7
4.59923,50.78435,91.6
4.5998599,50.78371,90.3
4.60045,50.7831,90.2
4.60105,50.78248,92
4.60164,50.78187,92.8
4.60224,50.78125,91.7
4.60245,50.7811,91
4.60254,50.78098,90.4
4.60265,50.78078,89.5
4.60292,50.77995,86.2
4.60305,50.77977,84.8
4.60314,50.77969,84.1
4.60337,50.77955,82.8
4.60405,50.77926,83
4.60432,50.77908,83.2
4.60492,50.77856,82.3
4.60551,50.77803,81.2
4.60605,50.77767,81.5
4.6068,50.7772,82.4
4.60702,50.77708,81.8
4.60726,50.77698,81
4.60796,50.77675,78
4.60796,50.77675,78
4.60796,50.77675,78
4.60877,50.77653,70.6
4.60958,50.7763,60.4
4.61005,50.77615,54.4
4.61024,50.77607,52.8
4.6106299,50.77585,49.5
4.61132,50.77534,42.1
4.612,50.77484,38.7
4.61098,50.77438,37.9
4.61085,50.7742999,37.8
4.61073,50.77418,37.2
4.61065,50.77404,37.1
4.6106,50.77396,37
4.6105,50.77363,36.8
4.6104,50.77351,36.7
4.60996,50.7731,38.1
4.60951,50.77268,39.3
4.60919,50.77248,39.1
4.60824,50.77201,39.3
4.60734,50.7714799,38.6
4.60714,50.77138,38.3
4.60692,50.77129,38.1
4.60605,50.7710099,38.2
4.60578,50.77091,38.2
4.60492,50.7705399,37.9
4.60464,50.77041,38.6
4.60441,50.77028,39
4.60402,50.7699799,39.1
4.60355,50.76955,38.7
4.60317,50.7693299,38.8
4.6029799,50.76918,38.9
4.60283,50.76901,38.9
4.60258,50.76878,38.9
4.60227,50.76855,38.9
4.60208,50.76845,38.9
4.60184,50.76836,38.9
4.60084,50.76793,39.5
4.60053,50.76771,38.9
4.5997199,50.76704,39.2
4.59934,50.7668,39.9
4.59831,50.76631,42.3
4.5972799,50.76583,41.5
4.59625,50.76534,42.6
4.59523,50.76485,43.1
4.5942,50.76436,44.6
4.59317,50.76388,43.5
4.59295,50.7638,44.1
4.59267,50.76373,44.7
4.59239,50.76368,45
4.59231,50.76371,45.2
4.59197,50.76377,46
4.59178,50.7637799,46.5
4.59154,50.76377,47
4.59102,50.76372,48.2
4.59046,50.7636899,49.4
4.59046,50.7636899,49.4
4.59017,50.76365,49.7
4.58956,50.76347,50.8
4.58937,50.76359,53.4
4.58927,50.76367,55.2
4.58889,50.76414,65.2
4.58884,50.76418,66.3
4.58877,50.7642,67.3
4.58869,50.76421,68.2
4.5885999,50.76419,68.8
4.58848,50.76415,69.3
4.5882699,50.76403,68.8
4.58803,50.76394,69.2
4.58702,50.76376,75.8
4.58601,50.76358,79.6
4.58587,50.76357,80.1
4.58556,50.76366,82.3
4.58547,50.76373,83.2
4.58541,50.76381,84
4.58497,50.76408,86.5
4.58467,50.76421,86.3
4.5838,50.76455,85.2
4.58293,50.76488,84.9
4.58268,50.76499,84.4
4.582,50.7654,83.6
4.58131,50.76581,83.4
4.58071,50.76625,85.5
4.57983,50.76681,87.1
4.5794,50.76712,87.4
4.57901,50.76737,87.5
4.57811,50.76786,85.7
4.57796,50.76798,85.2
4.57774,50.76823,84.4
4.57759,50.76835,84.2
4.57697,50.76861,85.7
4.57636,50.7688599,87.1
4.57587,50.7690399,87.6
4.57496,50.76944,88.7
4.57435,50.7697999,88.5
4.57373,50.77016,87.2
4.57329,50.77058,87.3
4.5729,50.77106,88
4.57278,50.77116,88.1
4.5727,50.77124,88.2
4.57208,50.77163,88.9
4.57147,50.77202,89.8
4.57129,50.77215,90.2
4.57123,50.77215,90.3
4.57112,50.77221,90.5
4.57102,50.77221,90.7
4.5696899,50.77198,92.7
4.56836,50.77175,95.8
4.567,50.77152,96.1
4.56564,50.77129,97
4.56429,50.77106,96.1
4.56293,50.77084,95
4.56228,50.77068,94.4
4.56182,50.77053,93.6
4.5612,50.77026,92.8
4.56084,50.7700699,92.3
4.56011,50.7695999,90.6
4.5593899,50.76914,91.1
4.55866,50.76867,92
4.55814,50.76838,92.6
4.55805,50.76843,92.9
4.55795,50.7683899,93
4.55789,50.76834,93.1
4.55722,50.76797,93.9
4.55648,50.76758,94.5
4.5557299,50.76718,95.9
4.5549799,50.76679,97.2
4.55412,50.76629,95.7
4.5532199,50.76573,94.5
4.55232,50.76518,92.8
4.55224,50.76517,92.9
4.55211,50.76521,93.1
4.55204,50.76517,93.1
4.55199,50.76514,93
4.55206,50.76507,92.7
4.55216,50.76502,92.5
4.55223,50.76507,92.5
4.55197,50.76522,93.3
4.55108,50.76572,94
4.5502,50.76623,94
4.54932,50.76673,94.8
4.54846,50.76735,95
4.5476,50.76797,90.3
4.54672,50.76864,87.5
4.5458299,50.76931,85
4.54547,50.76963,84.1
4.54473,50.77034,79.9
4.54399,50.77105,72.4
4.5432499,50.77176,63.5
4.54306,50.77189,61.4
4.54296,50.77194,60.5
4.5426399,50.77203,58.8
4.54238,50.77208,57.7
4.54169,50.77217,55.8
4.54098,50.7724,55.8
4.5402699,50.77263,57.4
4.53969,50.77279,60.1
4.53942,50.77282,61.5
4.53922,50.77281,62.4
4.53907,50.77278,62.7
4.53878,50.7727,63.2
4.53871,50.77265,63
4.53842,50.77241,61.8
4.5382,50.77234,61.9
4.53796,50.77232,62.5
4.53778,50.77237,63.6
4.5377,50.77241,64.3
4.53762,50.7725099,65.7
4.53762,50.77256,66.1
4.53766,50.77266,67
4.53771,50.7727,67.2
4.53796,50.77283,67.5
4.53808,50.7729,67.8
4.53811,50.77296,68.2
4.5381,50.77303,68.9
4.5381,50.77303,68.9
4.53802,50.77312,70.1
4.53794,50.77317,70.8
4.53786,50.77319,71.3
4.5376899,50.77319,71.9
4.53706,50.77306,72.8
4.53706,50.77311,73.3
4.5370799,50.77314,73.5
4.53728,50.77329,74.4
4.53754,50.77343,75
4.5373599,50.77384,80.6
4.53727,50.77413,84.4
4.5373599,50.77447,86.6
4.53753,50.77474,88
4.53754,50.77488,89
4.53751,50.77494,89.5
4.53701,50.77555,93.4
4.53684,50.77595,95.1
4.53684,50.77595,95.1
4.53652,50.7767,97.1
4.53619,50.77746,99
4.53587,50.77821,100.8
4.53564,50.77884,101
4.53559,50.77902,101
4.53557,50.77923,100.8
4.53562,50.77978,98.8
4.5356,50.78011,97.7
4.5354,50.78071,96.3
4.5352,50.78131,97.1
4.53519,50.78163,97.5
4.53522,50.78179,98
4.53556,50.78258,100.3
4.5359,50.78337,102.9
4.53624,50.78416,103
4.53658,50.78496,105.1
4.53659,50.7850899,105.6
4.53657,50.7853,106.6
4.5365,50.78549,107.6
4.53635,50.78571,108.8
4.53573,50.78635,108.8
4.53568,50.78643,108.6
4.53568,50.78643,108.6
4.53563,50.78651,108.4
4.53638,50.78685,108.4
4.5366,50.7869699,108.6
4.53695,50.78721,107.7
4.53724,50.78749,106.6
4.53754,50.78788,105.5
4.5377599,50.7881,105.1
4.53807,50.78832,105
4.53901,50.78892,103
4.53996,50.78951,101.7
4.54024,50.78971,100.9
4.5404799,50.78993,100.4
4.54063,50.79011,100.2
4.54075,50.79031,100.1
4.54098,50.79093,99.5
4.54121,50.79154,97.8
4.54143,50.79216,95.3
4.54167,50.79257,93.6
4.54189,50.79282,91.8
4.5422,50.79309,89.8
4.54294,50.79358,86.2
4.54369,50.79406,83.3
4.54444,50.79455,80.6
4.54519,50.7950299,77.5
4.5457,50.79535,75.8
4.54632,50.79568,74.9
4.54694,50.79601,73.3
4.54721,50.79621,71.8
4.54728,50.79629,71.4
4.54733,50.79639,71
4.54736,50.79667,70.2
4.54736,50.79667,70.2
4.54736,50.79667,70.2
4.54737,50.79674,70.1
4.54744,50.79687,69.8
4.54794,50.79724,68.8
4.54843,50.79761,68
4.54863,50.7978,68
4.54879,50.79804,68
4.54825,50.7981399,68.1
4.5471,50.79839,69.5
4.5471,50.79839,69.5
4.54697,50.79842,69.8
4.54631,50.799,75.9
4.5459699,50.79948,81.1
4.54564,50.79995,87.8
4.54537,50.8002899,91
4.54516,50.80063,94
4.54521,50.80121,94.9
4.54487,50.8019,93.6
4.54473,50.80204,92.5
4.54416,50.80249,89
4.54399,50.80269,88.7
4.5439299,50.80278,88.6
4.54397,50.80281,88.7
4.54397,50.80281,88.7
4.54455,50.80323,89.2
4.54514,50.80366,87.7
4.5455,50.80381,86.7
4.5461,50.8039599,85.1
4.54631,50.80401,84.4
4.54661,50.80406,83.5
4.54689,50.80408,83
4.5471,50.80406,82.7
4.54735,50.80401,82.4
4.54848,50.80354,80.1
4.54889,50.8034,79.5
4.54955,50.80324,78
4.5497,50.8031999,77.6
4.54999,50.80305,76.7
4.55012,50.80294,76.6
4.55061,50.80251,76
4.55111,50.80209,73.9
4.55136,50.80188,72.2
4.55171,50.80158,70.7
4.55203,50.80188,72.8
4.55231,50.80211,74.1
4.55239,50.8022,74.2
4.55255,50.80246,74
4.55264,50.8027,75
4.55269,50.8030199,76.9
4.5526799,50.80335,78.8
4.55253,50.80398,79.7
4.55238,50.80462,79.5
4.55228,50.80494,79.1
4.55208,50.80536,79.9
4.55188,50.80569,80.7
4.5517,50.8059299,81.2
4.55133,50.80632,82.6
4.55133,50.80632,82.6
4.55099,50.80672,84.1
4.55065,50.80713,86.2
4.5505,50.80747,87.9
4.55043,50.80772,88.4
4.55041,50.80797,88.8
4.55044,50.80824,89.4
4.5505699,50.80885,92.2
4.55073,50.80945,96
4.5509,50.81006,100
4.55106,50.81066,101
4.5512499,50.81129,100.1
4.55143,50.81192,98.1
4.55156,50.8122,97.1
4.55178,50.81267,95.9
4.55201,50.81314,95.4
4.55227,50.81375,94.1
4.55215,50.81424,94
4.5520699,50.8148,95.2
4.55198,50.81536,95.5
4.55192,50.81577,95.3
4.55187,50.81609,95.3
4.55264,50.81647,97.1
4.55299,50.81676,98.3
4.55326,50.81695,99.4
4.55349,50.81708,100
4.55338,50.81702,99.8
4.55338,50.81702,99.8
4.55349,50.81708,100
4.55372,50.81717,100.3
4.55475,50.81754,102.7
4.55577,50.8179,101.1
4.5568,50.81827,101.6
4.55767,50.81853,100.9
4.55854,50.8188,99.7
4.55929,50.81912,99.1
4.56005,50.8194299,99.4
4.56048,50.81965,99.5
4.56052,50.81961,99.6
4.56059,50.81964,99.7
4.56059,50.81964,99.7
4.56084,50.81975,100
4.56099,50.81979,100.4
4.5614,50.81997,102
4.56138,50.81999,101.9
4.56134,50.82002,101.8
4.56093,50.81984,100.3
4.56078,50.8198,99.9
4.56046,50.81967,99.5
4.56048,50.81965,99.5
4.56052,50.81961,99.6
4.56053,50.81954,99.7
4.56096,50.81913,99.8
4.5616,50.81837,95.3
4.56224,50.81761,87.3
4.56254,50.81732,84.7
4.56292,50.81691,81.6
4.56314,50.81679,80.8
4.5634,50.81675,80.4
4.56412,50.81666,79.1
4.56484,50.81657,78.2
4.56557,50.81654,78
4.56651,50.81632,77.7
4.56745,50.8161,77
4.56777,50.816,76.1
4.5679999,50.81588,75.1
4.56813,50.81579,74.6
4.56886,50.8151,75.1
4.56895,50.81504,75.1
4.56904,50.815,75
4.56994,50.81469,73.8
4.5708399,50.81438,73.8
4.5711,50.81422,72.9
4.57124,50.81407,72.3
4.57131,50.81385,71.8
4.5713,50.81373,71.6
4.57124,50.81358,71.5
4.57108,50.81333,71.4
4.57109,50.81329,71.5
4.57085,50.81289,72.5
4.57081,50.81275,72.7
4.57083,50.81248,73.2
4.57097,50.81198,77.5
4.57112,50.81148,82
4.57125,50.81131,83.7
4.5714,50.81101,86.7
4.57169,50.81024,90.4
4.57198,50.80947,92.3
4.57208,50.8088,93.4
4.57216,50.80829,93.9
4.57224,50.80778,92.2
4.57225,50.80766,91.8
4.57222,50.8075199,91.4
4.57171,50.8071,91.4
4.57158,50.80687,91.4
4.57158,50.80673,91.3
4.5716599,50.80617,92.8
4.57175,50.80562,93.6
4.57194,50.80495,92.6
4.5721299,50.80428,92.1
4.57225,50.80379,92.5
4.57245,50.80337,93
4.57302,50.80281,93.5
4.57359,50.80225,93.3
4.57404,50.80183,93.8
4.57448,50.80142,94.7
4.57517,50.80081,96.2
4.5755,50.80064,96.4
4.57584,50.80054,96.7
4.57658,50.80048,97.5
4.57733,50.80042,97.1
4.57754,50.8004,97
4.57791,50.8002899,96.8
4.57807,50.80022,96.8
4.57883,50.79972,96.4
4.5796,50.79921,95
4.58037,50.79871,93.5
4.58113,50.7982299,92.4
4.5818899,50.79775,90.6
4.58279,50.7972899,89.2
4.58369,50.79684,87.4
4.5846,50.79639,84.3
4.5855,50.79594,82.3
4.5864,50.79549,81.4
4.58682,50.79522,80.7
4.58695,50.79506,80.2
4.58721,50.79459,79.2
4.58728,50.79432,78.8
4.58717,50.7934399,80.1
4.58724,50.79289,79.6
4.58725,50.7927899,79.5
4.58639,50.79248,76.7
4.58607,50.79234,73.9
4.58545,50.79204,69.2
4.58489,50.79174,65.6
4.58432,50.79143,62.8
4.58371,50.79107,58.6
4.58342,50.79081,55.4
4.5833199,50.79069,54.4
4.5832499,50.79052,53.7
4.5831799,50.79002,50.8
4.58312,50.78952,48.9
4.5831099,50.78943,48.6
4.58396,50.78946,50.1
4.58476,50.78944,51.9
4.58534,50.78946,52.9
4.58634,50.78954,54.2
4.58734,50.78962,54.3
4.58834,50.7897,53.4
4.58872,50.78976,53
4.58905,50.78984,52.8
4.58983,50.79009,52.5
4.59044,50.79031,52
4.59107,50.79055,50.6
4.59211,50.79099,49.2
4.59256,50.7904399,45
4.5928699,50.79018,43.2
4.59314,50.78999,42.3
4.59385,50.78955,48
4.59414,50.78935,51.1
4.59442,50.7891199,54.9
4.59516,50.78851,68.1
4.59591,50.7879,79
4.59602,50.78779,80.5
4.59636,50.78737,84.9
4.59707,50.78665,89.5
4.59778,50.78593,91.2
4.59827,50.7854,92
4.59875,50.78488,91.7
4.59923,50.78435,91.6
4.5998599,50.78371,90.3
4.60045,50.7831,90.2
4.60105,50.78248,92
4.60164,50.78187,92.8
4.60224,50.78125,91.7
4.60245,50.7811,91
4.60254,50.78098,90.4
4.60279,50.78102,90.1
4.60316,50.78111,89.7
4.60347,50.78122,89.7
4.60391,50.78143,90.2
4.60409,50.7815299,90.4
4.60489,50.78212,89.2
4.6057,50.7827,88.5
4.60623,50.783,87.5
4.60642,50.78308,87.1
4.60674,50.78322,86.4
4.60728,50.78337,85.8
4.60781,50.78348,85.4
4.60916,50.7836799,85.2
4.61051,50.78388,84.9
4.61186,50.78408,83.5
4.61298,50.78426,81.6
4.61409,50.78443,78.6
4.61462,50.78455,76.4
4.61541,50.78482,73
4.61647,50.78525,66.6
4.61753,50.78569,60.1
4.61859,50.7861199,56.3
4.61965,50.78656,49.2
4.62071,50.78699,44.4
4.62177,50.78743,39.6
4.6221,50.7875299,38.6
4.62247,50.7876,37.6
4.62264,50.7876199,37
4.62298,50.78764,35.7
4.62402,50.78766,33.4
4.62413,50.78768,33.3
4.62424,50.78772,33.1
4.62471,50.78815,32.5
4.62479,50.78832,32.5
4.62483,50.7886499,33.2
4.6249399,50.78896,33.6
4.62506,50.78915,34
4.62549,50.78966,34.5
4.62564,50.78995,34.4
4.6257,50.79066,35.7
4.62577,50.79136,36
4.62583,50.79207,35
4.62589,50.79287,33.9
4.62596,50.79368,34.6
4.62603,50.79448,35.2
4.6261,50.79528,34.6
4.62613,50.79546,34.4
4.62632,50.7959699,34.1
4.62668,50.79658,33.9
4.6273099,50.79733,34.8
4.62794,50.79807,35.7
4.62857,50.79881,33.6
4.62894,50.79955,32.6
4.62931,50.8002899,32.7
4.6296799,50.80103,32.5
4.62977,50.8013,32.5
4.62978,50.80157,32.9
4.62965,50.8019,33.2
4.62919,50.80249,34.9
4.62874,50.80308,35
4.62864,50.8032899,34.7
4.62849,50.80384,35.9
4.62849,50.80407,36.1
4.62864,50.80455,36.4
4.62878,50.80503,36.9
4.62879,50.80525,37.1
4.62873,50.8054599,37.6
4.62857,50.80586,38.9
4.62852,50.80605,39.6
4.6285299,50.80622,39.9
4.62868,50.80684,40.1
4.62882,50.80746,40
4.62897,50.80807,42.9
4.62936,50.80891,41.6
4.62938,50.80901,41.6
4.62935,50.80923,41.8
4.6292799,50.80936,42.1
4.62918,50.8094899,42.5
4.62845,50.81003,46.3
4.62773,50.81058,49.4
4.62755,50.81072,49.9
4.62744,50.81084,50.1
4.62733,50.8109899,49.8
4.62728,50.81112,49.3
4.62726,50.8114599,47.9
4.62732,50.81185,45
4.62725,50.81204,43
4.6271699,50.81216,41.7
4.62654,50.81288,35.9
4.62592,50.8136,31.8
4.62529,50.81432,31.1
4.6247999,50.81481,31.2
4.62431,50.8153,32.8
4.62405,50.81559,34.2
4.62403,50.81568,34.6
4.6242,50.8158,34.8
4.62445,50.81593,35.4
4.62514,50.81623,37.2
4.62533,50.81637,38.5
4.62568,50.81676,42.1
4.62587,50.81694,43.5
4.62626,50.81717,44.8
4.62629,50.81722,45.2
4.62625,50.81731,46.2
4.62618,50.8173699,46.9
4.62606,50.81743,47.8
4.62576,50.81747,48.8
4.62546,50.81745,49
4.62537,50.81747,49.3
4.62533,50.8175,49.6
4.6256,50.81759,50
4.62671,50.81796,50.2
4.62715,50.8181299,50.2
4.62798,50.81856,48.8
4.6288,50.81898,45.6
4.62962,50.81941,44.9
4.62976,50.81954,45.2
4.62981,50.81962,45.5
4.62998,50.82018,48
4.63005,50.82032,49.1
4.63015,50.82047,50.2
4.63053,50.82082,52.6
4.63107,50.82119,53.8
4.63155,50.82154,54.1
4.63202,50.82189,53
4.63251,50.82232,51.2
4.633,50.82276,47
4.63374,50.82312,42.7
4.63382,50.8232,42.1
4.6340199,50.82345,40.6
4.6341599,50.82362,39.6
4.63424,50.8238399,38.4
4.63425,50.82403,37.5
4.63422,50.82444,37.2
4.63428,50.82466,37.2
4.63461,50.82528,36.7
4.63467,50.82557,36.7
4.63467,50.82576,36.9
4.6345599,50.82626,36.6
4.63445,50.8267499,36.4
4.63449,50.82739,37.3
4.63443,50.82787,37.2
4.63436,50.82834,36.9
4.63436,50.82856,37.5
4.63448,50.8290099,37.9
4.63454,50.82936,37.9
4.6345599,50.82982,37.7
4.63459,50.83028,37.6
4.63474,50.83091,36.3
4.63491,50.83141,34.9
4.63508,50.83191,32.9
4.6352,50.8325,31
4.63533,50.83281,32.3
4.6357,50.83331,34.1
4.63603,50.83368,33.3
4.6361,50.83381,33
4.6362,50.83415,32.3
4.63654,50.83476,32
4.63662,50.83502,32.2
4.63663,50.83512,32
4.63656,50.83529,32.1
4.63626,50.83585,32.6
4.6359899,50.83666,37.6
4.63598,50.83678,38.5
4.63603,50.8368899,39.1
4.6361,50.83695,39.4
4.63631,50.83707,39.8
4.63689,50.83735,40.2
4.6375,50.8376,39.7
4.63811,50.83786,38.7
4.6382899,50.83796,38.5
4.63835,50.83804,38.8
4.63859,50.8387699,40.7
4.63869,50.839,40.8
4.63914,50.83968,40.4
4.63948,50.8401,39.4
4.63987,50.84044,37.8
4.6401,50.84075,37.3
4.64023,50.84102,37.3
4.64025,50.84107,37.3
4.6402,50.84123,37.9
4.63987,50.8415,39.3
4.63982,50.84157,39.6
4.6398,50.84171,39.9
4.63991,50.8419,40.4
4.64037,50.84227,40.8
4.64083,50.84264,39.8
4.64145,50.84337,37.5
4.64178,50.84369,36.3
4.64213,50.84391,35.4
4.64253,50.8441,34.8
4.64288,50.84422,34.4
4.64374,50.84445,33.6
4.6445,50.84472,32.2
4.64484,50.8449,31.4
4.64538,50.8455299,33.2
4.64567,50.84597,34.6
4.64595,50.84642,35.9
4.64608,50.8465599,35.9
4.64674,50.847,34.8
4.64719,50.8473,34.6
4.64755,50.84762,33.9
4.64807,50.84828,32.8
4.64843,50.8489099,31.2
4.64906,50.8495599,31.1
4.64914,50.84967,31.3
4.64958,50.8503,32
4.65001,50.85094,33.7
