138.93873,35.36907
138.93878,35.36873
138.93874,35.36839
138.93859,35.36809
138.93838,35.36786
138.93821,35.36771
138.93814,35.36755
138.93835,35.3673
138.93852,35.36714
138.93857,35.36708
138.93868,35.36695
138.93875,35.36688
138.93881,35.36682
138.93887,35.36674
138.93892,35.36667
138.9389799,35.3666
138.93903,35.36652
138.93909,35.36645
138.93915,35.36638
138.93922,35.36631
138.93928,35.36624
138.9393399,35.3661699
138.93941,35.3661
138.93947,35.36603
138.93954,35.36596
138.9396,35.36588
138.93967,35.36581
138.93973,35.36573
138.9397899,35.36566
138.93985,35.36559
138.94023,35.36512
138.94029,35.3650499
138.94035,35.36498
138.94041,35.36491
138.94047,35.36484
138.94052,35.36477
138.94058,35.36471
138.94076,35.36449
138.94082,35.36441
138.94087,35.36434
138.94093,35.36426
138.94099,35.36418
138.94111,35.36401
138.94117,35.36393
138.94123,35.36385
138.94129,35.36377
138.94135,35.36368
138.94141,35.36359
138.94148,35.36349
138.94154,35.3634
138.94161,35.3633
138.94168,35.36319
138.94174,35.36309
138.94181,35.36298
138.94188,35.36287
138.94194,35.36276
138.94201,35.36265
138.94207,35.36254
138.94214,35.36243
138.94221,35.3623
138.94229,35.36219
138.94236,35.36206
138.94243,35.36193
138.9424699,35.36179
138.94251,35.36165
138.94252,35.36151
138.94252,35.36136
138.9425,35.36121
138.9424699,35.36107
138.94244,35.36093
138.94241,35.36079
138.94237,35.36066
138.94234,35.36054
138.94231,35.3604
138.94228,35.36028
138.94226,35.3601699
138.94224,35.36007
138.94222,35.3599699
138.94222,35.35989
138.94222,35.3598
138.94222,35.35974
138.94222,35.35967
138.94222,35.35962
138.94223,35.35957
138.94224,35.35952
138.94225,35.35948
138.94226,35.35943
138.94227,35.35939
138.94228,35.35935
138.94229,35.35931
138.94229,35.35928
138.9423,35.35925
138.94231,35.35921
138.94232,35.35918
138.94232,35.35915
138.94236,35.35905
138.94237,35.35902
138.94238,35.35898
138.94238,35.35895
138.94239,35.35892
138.94243,35.35884
138.94244,35.35881
138.94246,35.35879
138.9424699,35.3587599
138.94248,35.35874
138.94252,35.35869
138.94253,35.35866
138.94254,35.35864
138.9425599,35.35862
138.94258,35.3586
138.9426,35.35857
138.94267,35.35846
138.94268,35.35844
138.9427,35.35842
138.94271,35.3584
138.94273,35.35837
138.9427399,35.35835
138.94284,35.35822
138.94287,35.35818
138.94289,35.35816
138.9429,35.35814
138.94291,35.35812
138.94293,35.3581
138.9430099,35.35803
138.94306,35.35797
138.94308,35.35796
138.94309,35.35794
138.94311,35.35793
138.94313,35.3579099
138.94316,35.35787
138.94318,35.35786
138.9431899,35.35784
138.94321,35.3578199
138.94322,35.3578
138.94323,35.35779
138.9433,35.35771
138.94339,35.3576
138.94341,35.35758
138.94342,35.35757
138.94344,35.35755
138.9434599,35.3575299
138.94363,35.35734
138.94381,35.35714
138.94395,35.35698
138.944,35.35694
138.94403,35.35692
138.94405,35.3569
138.94407,35.3568799
138.94408,35.35686
138.94413,35.35683
138.94432,35.35666
138.94452,35.35648
138.94467,35.35633
138.94477,35.35624
138.94478,35.35624
138.94479,35.3562299
138.94416,35.35551
138.9444,35.35513
138.94464,35.35436
138.94474,35.35391
138.94484,35.35346
138.94484,35.3531199
138.9447999,35.3529399
138.94475,35.35281
138.94473,35.35261
138.94474,35.35245
138.94482,35.35218
138.94482,35.35206
138.94451,35.35148
138.94447,35.3513499
138.94447,35.35119
138.94449,35.3511
138.94483,35.35058
138.94495,35.35038
138.94494,35.3502
138.94499,35.35007
138.94494,35.35008
138.94488,35.3501
138.94483,35.35011
138.94476,35.3501199
138.94469,35.35013
138.94463,35.35014
138.94457,35.35015
138.9445,35.35016
138.9444399,35.35017
138.94438,35.35018
138.94431,35.35019
138.94424,35.3502
138.94418,35.35022
138.94411,35.35023
138.94404,35.35024
138.94397,35.35025
138.9439,35.35026
138.94383,35.35028
138.94375,35.35029
138.94368,35.3503
138.9436,35.35032
138.94352,35.35033
138.94344,35.35034
138.9433699,35.35036
138.94329,35.35037
138.94321,35.35038
138.94314,35.3504
138.94306,35.3504099
138.94298,35.35042
138.94291,35.35044
138.9428299,35.35045
138.94275,35.35046
138.94268,35.35048
138.9426,35.35049
138.94252,35.35051
138.94244,35.35052
138.94236,35.35053
138.94228,35.35055
138.9422,35.35056
138.94212,35.35058
138.94203,35.3505899
138.94195,35.35061
138.94187,35.35062
138.94179,35.35064
138.94171,35.35065
138.94163,35.35066
138.94155,35.3506799
138.94147,35.35069
138.94139,35.35071
138.9413099,35.35072
138.94124,35.35074
138.94116,35.35076
138.94109,35.35078
138.94102,35.35082
138.9409499,35.35085
138.94089,35.3509
138.94083,35.35094
138.9407699,35.35098
138.94072,35.35103
138.94066,35.35107
138.9405899,35.35111
138.94054,35.3511499
138.94048,35.3512
138.94042,35.35124
138.94036,35.35128
138.9403,35.35132
138.94025,35.35137
138.94019,35.35141
138.94014,35.35145
138.94008,35.35148
138.94003,35.35152
138.93997,35.35156
138.93992,35.3516
138.93987,35.35165
138.93981,35.35168
138.93976,35.35172
138.9396999,35.35176
138.93965,35.35179
138.9396,35.35183
138.93955,35.35187
138.93949,35.3519099
138.93944,35.35195
138.93938,35.35199
138.93933,35.35202
138.93928,35.35206
138.93923,35.3521
138.93918,35.35214
138.93913,35.35218
138.93908,35.35221
138.93903,35.35225
138.9389799,35.35229
138.93893,35.35233
138.93888,35.35237
138.93883,35.35241
138.93878,35.35245
138.93874,35.3525
138.9387,35.35254
138.93865,35.35258
138.9386199,35.35262
138.93858,35.35267
138.93854,35.35271
138.93851,35.35275
138.93847,35.35279
138.93843,35.35283
138.9384,35.35287
138.93836,35.3529
138.93833,35.3529399
138.9383,35.35298
138.93826,35.35301
138.93823,35.35305
138.9382,35.35309
138.93816,35.35313
138.93813,35.35317
138.93809,35.35321
138.93806,35.35325
138.93803,35.35328
138.93799,35.3533199
138.93796,35.35336
138.93793,35.3534
138.9379,35.35343
138.93788,35.35346
138.93785,35.35349
138.93783,35.35352
138.9378,35.35355
138.93778,35.35358
138.93775,35.3536
138.9377299,35.35363
138.93771,35.35366
138.93768,35.35369
138.93765,35.35372
138.93762,35.35375
138.93759,35.35378
138.9375499,35.35381
138.93751,35.35384
138.93748,35.35387
138.93744,35.35389
138.93741,35.35391
138.93736,35.35393
138.93732,35.35394
138.93727,35.35396
138.93723,35.3539699
138.93718,35.35398
138.93714,35.35399
138.9370999,35.354
138.93707,35.354
138.93702,35.35401
138.93698,35.35402
138.93694,35.35402
138.9369,35.35402
138.93686,35.35402
138.9368299,35.35403
138.93679,35.35402
138.93676,35.35402
138.93671,35.35401
138.93667,35.35401
138.93663,35.354
138.93659,35.354
138.93655,35.354
138.93651,35.35399
138.93647,35.35398
138.93643,35.3539699
138.93638,35.3539699
138.93634,35.35396
138.93629,35.35395
138.93625,35.35395
138.93621,35.35394
138.93617,35.35394
138.93613,35.35393
138.93608,35.35392
138.93605,35.35391
138.936,35.3539
138.93596,35.3539
138.93592,35.35389
138.93587,35.35387
138.93583,35.35387
138.93579,35.35386
138.93575,35.35386
138.93571,35.35385
138.9356699,35.35385
138.93563,35.35384
138.93559,35.35383
138.93555,35.35383
138.9355,35.35383
138.93545,35.35382
138.9353999,35.35381
138.93535,35.35381
138.9353,35.3538
138.93525,35.3537899
138.9352,35.3537899
138.93514,35.35378
138.93509,35.35378
138.93503,35.35377
138.93497,35.35376
138.93492,35.35376
138.9348599,35.35375
138.9348,35.35374
138.93474,35.35373
138.9346799,35.35372
138.93462,35.35372
138.93456,35.35371
138.9345,35.35371
138.93443,35.3537
138.93437,35.3537
138.93431,35.35369
138.93424,35.35368
138.93417,35.35367
138.9341,35.35366
138.93404,35.35365
138.9339699,35.35364
138.93391,35.35363
138.93385,35.35361
138.93378,35.3536
138.9336999,35.35358
138.93362,35.35357
138.93354,35.35356
138.93346,35.35355
138.93338,35.35354
138.9333,35.35353
138.93322,35.35351
138.93314,35.3534999
138.93306,35.35348
138.93297,35.35347
138.9328899,35.35346
138.93281,35.35344
138.93272,35.35342
138.93263,35.3534099
138.93253,35.35339
138.93244,35.35337
138.93235,35.35336
138.93226,35.35334
138.93216,35.35331
138.93207,35.35329
138.93197,35.35327
138.93187,35.35324
138.93177,35.35322
138.93167,35.3532
138.93157,35.35318
138.93148,35.35316
138.93138,35.35314
138.9312799,35.3531199
138.93118,35.3531
138.93109,35.35308
138.93099,35.35306
138.93089,35.35304
138.93079,35.35302
138.93069,35.353
138.9306,35.35298
138.9305,35.35296
138.9304,35.35295
138.9303,35.35293
138.9302,35.35291
138.9301,35.35289
138.93,35.35288
138.92991,35.35286
138.92981,35.35284
138.92971,35.35282
138.92962,35.3528
138.92953,35.35278
138.92944,35.35277
138.92934,35.35275
138.92925,35.35273
138.92916,35.35272
138.92907,35.3527
138.92899,35.35268
138.9289,35.35266
138.92881,35.35265
138.92871,35.35264
138.92862,35.35263
138.92853,35.35262
138.92844,35.35262
138.92835,35.35261
138.92826,35.35261
138.92816,35.3526
138.92807,35.3526
138.92798,35.35259
138.92789,35.35259
138.92781,35.35258
138.92772,35.35258
138.92764,35.35258
138.92756,35.35258
138.92748,35.35258
138.92739,35.35258
138.92732,35.35258
138.92723,35.35258
138.92715,35.35258
138.92706,35.35257
138.9269799,35.35257
138.9269,35.35258
138.92682,35.35258
138.92673,35.35258
138.92665,35.35258
138.92656,35.35257
138.92647,35.3525599
138.92638,35.35255
138.92629,35.35254
138.92621,35.35253
138.92612,35.35252
138.92604,35.35252
138.92596,35.35251
138.92588,35.35251
138.92581,35.3525
138.9257299,35.3525
138.92566,35.3525
138.92558,35.3525
138.9255,35.35249
138.92543,35.35249
138.92535,35.35248
138.9252799,35.35248
138.92521,35.35248
138.92514,35.3524699
138.92507,35.3524699
138.925,35.35246
138.92493,35.35246
138.92486,35.35246
138.9248,35.35245
138.92473,35.35245
138.92466,35.35245
138.92459,35.35245
138.92453,35.35244
138.92446,35.35244
138.92439,35.35244
138.92432,35.35244
138.92425,35.35244
138.92418,35.35244
138.92411,35.35244
138.92402,35.35244
138.9239399,35.35244
138.9238499,35.35244
138.9237599,35.35244
138.92368,35.35243
138.92359,35.35243
138.92351,35.35243
138.92343,35.35243
138.92335,35.35243
138.92328,35.35243
138.92321,35.35243
138.9231299,35.35243
138.92306,35.35242
138.92298,35.35242
138.92291,35.35242
138.92284,35.35242
138.92276,35.35242
138.92269,35.35242
138.92261,35.35242
138.92254,35.35243
138.92247,35.35244
138.9224,35.35245
138.92232,35.35246
138.92225,35.35248
138.92218,35.35249
138.92211,35.3525
138.92204,35.35252
138.92198,35.35255
138.92192,35.35257
138.92185,35.35259
138.9217899,35.35261
138.92174,35.35263
138.92168,35.35266
138.92163,35.35268
138.92159,35.35271
138.92154,35.35273
138.92149,35.35276
138.92144,35.35277
138.92139,35.35279
138.9213399,35.35281
138.92129,35.35283
138.92124,35.3528499
138.92118,35.35288
138.92113,35.3529
138.92108,35.35293
138.92103,35.35295
138.9209799,35.35297
138.92094,35.35299
138.92089,35.353
138.92085,35.35301
138.9208,35.35302
138.92076,35.35304
138.92071,35.35306
138.92068,35.35307
138.92064,35.35308
138.92059,35.35309
138.92054,35.3531
138.92049,35.35311
138.92044,35.35313
138.92039,35.35316
138.92033,35.35318
138.92026,35.35319
138.9202,35.35321
138.92013,35.35323
138.92005,35.35325
138.91996,35.35327
138.91986,35.35328
138.91977,35.3533
138.91968,35.35331
138.91959,35.3533199
138.91949,35.35333
138.91939,35.35334
138.9193,35.35334
138.91921,35.35335
138.91912,35.35336
138.91903,35.35337
138.91894,35.35338
138.91885,35.35339
138.91876,35.3534
138.91867,35.3534099
138.91859,35.35343
138.91851,35.35344
138.91842,35.35345
138.91834,35.35347
138.91825,35.35348
138.91817,35.3534999
138.91809,35.35351
138.918,35.35353
138.91792,35.35353
138.91783,35.35354
138.91775,35.35355
138.9176699,35.35356
138.91759,35.35356
138.9175,35.35357
138.91741,35.35357
138.91733,35.35357
138.91725,35.35357
138.91717,35.35356
138.91709,35.35356
138.917,35.35355
138.91691,35.35355
138.91683,35.35355
138.91674,35.35354
138.91666,35.35354
138.91658,35.35354
138.91649,35.35354
138.91641,35.35354
138.91634,35.35353
138.91626,35.35352
138.91619,35.35352
138.91611,35.35351
138.91603,35.3534999
138.91595,35.35349
138.91587,35.35349
138.9158,35.35348
138.91572,35.35347
138.91564,35.35347
138.91555,35.35346
138.91547,35.35345
138.91539,35.35344
138.91532,35.35343
138.91524,35.35343
138.9151599,35.35343
138.91509,35.35342
138.91501,35.35342
138.91493,35.3534099
138.91484,35.3534
138.91477,35.35339
138.9147,35.35338
138.91462,35.35337
138.91456,35.35336
138.91449,35.35335
138.91442,35.35335
138.91435,35.35335
138.91428,35.35335
138.91421,35.35335
138.91415,35.35335
138.91408,35.35335
138.91401,35.35335
138.91393,35.35334
138.91387,35.35334
138.91381,35.35333
138.91374,35.35334
138.91368,35.35334
138.91361,35.35334
138.91354,35.35334
138.91347,35.35334
138.9134,35.35334
138.91332,35.35334
138.91322,35.35334
138.91312,35.35333
138.91302,35.3533199
138.91291,35.3533199
138.91281,35.35331
138.91272,35.3533
138.91262,35.35329
138.91253,35.35329
138.91244,35.35328
138.91236,35.35327
138.91227,35.35327
138.91218,35.35326
138.9121,35.35326
138.91201,35.35326
138.91192,35.35325
138.91184,35.35325
138.9117599,35.35326
138.91168,35.35326
138.9116,35.35326
138.91151,35.35326
138.91143,35.35326
138.91135,35.35326
138.91127,35.35325
138.91119,35.35325
138.91111,35.35325
138.91104,35.35324
138.91096,35.35324
138.91087,35.35324
138.9108,35.35323
138.91072,35.35323
138.91064,35.35323
138.91057,35.35322
138.91049,35.35321
138.91041,35.35321
138.9103299,35.3532
138.91026,35.3532
138.91019,35.35319
138.91011,35.35319
138.91003,35.35319
138.90996,35.35319
138.9098799,35.35318
138.90981,35.35317
138.90974,35.35317
138.90967,35.35316
138.90959,35.35315
138.90953,35.35315
138.90946,35.35314
138.9094,35.35314
138.90933,35.35313
138.9092499,35.35313
138.90918,35.3531199
138.90911,35.35313
138.90903,35.3531199
138.90896,35.3531199
138.90889,35.35313
138.90881,35.3531199
138.90874,35.3531199
138.90867,35.3531199
138.9086,35.3531199
138.90853,35.35311
138.90846,35.35311
138.90838,35.3531
138.90831,35.3531
138.90825,35.3531
138.9081799,35.3531
138.90811,35.3531
138.90804,35.35309
138.90797,35.35309
138.9079,35.35308
138.9078199,35.35308
138.90774,35.35308
138.90767,35.35307
138.90759,35.35306
138.90752,35.35305
138.90745,35.35304
138.90738,35.35304
138.90731,35.35305
138.90724,35.35305
138.90717,35.35305
138.9071,35.35306
138.90702,35.35306
138.90694,35.35305
138.90687,35.35305
138.90679,35.35305
138.90671,35.35305
138.90664,35.35306
138.9065699,35.35305
138.90649,35.35304
138.90642,35.3530299
138.90634,35.35302
138.90626,35.35301
138.90619,35.35302
138.90611,35.35302
138.9060299,35.35301
138.90595,35.353
138.90587,35.35299
138.90578,35.35297
138.9057,35.35296
138.90561,35.35295
138.90553,35.3529399
138.90545,35.35293
138.90536,35.35293
138.90528,35.35292
138.9052,35.35292
138.90511,35.35291
138.90503,35.35291
138.90494,35.35291
138.90486,35.3529
138.90477,35.3529
138.9046899,35.35289
138.90461,35.35289
138.90452,35.35289
138.90444,35.35288
138.90436,35.35288
138.90427,35.35287
138.90419,35.35286
138.90411,35.3528499
138.90403,35.35284
138.90394,35.35284
138.90386,35.35283
138.90378,35.35282
138.9036999,35.35281
138.90362,35.35279
138.90354,35.35278
138.90346,35.35277
138.90338,35.35275
138.9033,35.35273
138.90323,35.35272
138.90315,35.3527
138.90307,35.35269
138.903,35.35267
138.90293,35.35265
138.90285,35.35264
138.90278,35.35262
138.90271,35.35261
138.9026299,35.3526
138.90256,35.35258
138.90249,35.35257
138.90241,35.35255
138.90234,35.35254
138.9022699,35.35253
138.9022,35.35251
138.90213,35.3525
138.90206,35.35249
138.90199,35.3524699
138.90192,35.35245
138.90185,35.35244
138.90178,35.35242
138.90171,35.35241
138.9016399,35.3524
138.90157,35.3523799
138.90149,35.35237
138.90142,35.35236
138.90135,35.35235
138.90129,35.35234
138.90122,35.35233
138.90116,35.35231
138.90109,35.3523
138.90103,35.35229
138.90097,35.35227
138.9009,35.35226
138.90084,35.35226
138.90077,35.35225
138.90071,35.35224
138.90064,35.35222
138.90058,35.35221
138.90051,35.3522
138.90044,35.35218
138.90038,35.35217
138.90031,35.35215
138.90024,35.35214
138.90018,35.35212
138.90011,35.35211
138.90005,35.3521
138.89998,35.3520899
138.89992,35.35208
138.8998499,35.35206
138.89979,35.35205
138.89972,35.35204
138.89965,35.35202
138.89959,35.35201
138.89952,35.3519999
138.89946,35.35199
138.89939,35.35197
138.89933,35.35196
138.89926,35.35195
138.89919,35.35194
138.89913,35.35193
138.89907,35.3519099
138.899,35.3519
138.89894,35.35189
138.8988699,35.35188
138.89881,35.35186
138.89874,35.35185
138.89868,35.35184
138.89861,35.3518199
138.89855,35.35181
138.89848,35.3518
138.8984199,35.35179
138.89836,35.35178
138.8983,35.35177
138.89823,35.35175
138.89817,35.35174
138.89811,35.35173
138.89805,35.35172
138.89798,35.35171
138.89792,35.3517
138.89786,35.35169
138.8977899,35.35167
138.89773,35.35166
138.89767,35.35165
138.8976,35.35164
138.89754,35.3516199
138.89748,35.35161
138.89741,35.3516
138.89735,35.35159
138.89729,35.35158
138.89723,35.35157
138.89716,35.35156
138.8971,35.35155
138.89704,35.35154
138.89698,35.35152
138.89691,35.35152
138.89685,35.35151
138.89679,35.35151
138.8967199,35.3515
138.89666,35.3515
138.8966,35.35149
138.89653,35.35148
138.89647,35.35148
138.8964,35.35147
138.89634,35.35147
138.89628,35.35146
138.89623,35.35146
138.89617,35.35145
138.89611,35.3514399
138.89605,35.35142
138.89599,35.3514
138.89593,35.35138
138.89587,35.35136
138.89581,35.35134
138.89575,35.35131
138.89569,35.35129
138.8956399,35.35127
138.89553,35.35125
138.8955499,35.35129
138.89556,35.35133
138.8955499,35.35137
138.89553,35.35141
138.89551,35.3514399
138.89547,35.35148
138.89544,35.35151
138.8954,35.3515299
138.89536,35.35156
138.89533,35.35158
138.8953,35.3516
138.89526,35.3516199
138.89523,35.35163
138.8952,35.35165
138.89517,35.35166
138.89514,35.35168
138.89511,35.35169
138.89508,35.3517
138.89505,35.35172
138.89502,35.35173
138.895,35.35174
138.89497,35.35176
138.89495,35.35177
138.89492,35.35178
138.8949,35.35179
138.89488,35.35181
138.89486,35.3518199
138.8948399,35.35183
138.89483,35.35185
138.89482,35.35187
138.89482,35.35189
138.89482,35.3519099
138.89482,35.35193
138.89483,35.35195
138.8948399,35.35197
138.89485,35.35199
138.89487,35.3519999
138.89489,35.35202
138.89491,35.35203
138.8949299,35.35205
138.89495,35.35206
138.89497,35.35208
138.895,35.3521
138.89502,35.35212
138.89504,35.35213
138.89507,35.35214
138.89509,35.35216
138.89512,35.35217
138.89514,35.35219
138.89517,35.3522
138.89519,35.35221
138.89522,35.35222
138.89525,35.35223
138.89528,35.35224
138.8953,35.35225
138.89533,35.35227
138.89535,35.35228
138.89537,35.35229
138.89539,35.3523
138.89541,35.35231
138.89544,35.35233
138.89547,35.35234
138.89549,35.35235
138.89552,35.35237
138.89554,35.3523799
138.89557,35.3524
138.8956,35.35241
138.89562,35.35243
138.8956399,35.35245
138.89567,35.3524699
138.89568,35.35249
138.8957,35.35251
138.89572,35.35253
138.89574,35.35255
138.89576,35.35257
138.89577,35.35259
138.89578,35.35261
138.89579,35.35264
138.8958,35.35267
138.89581,35.35269
138.89581,35.35272
138.8958199,35.35274
138.89583,35.35277
138.89583,35.35279
138.8958199,35.35282
138.8958199,35.3528499
138.8958199,35.35287
138.8958199,35.3529
138.89581,35.35292
138.89581,35.35295
138.89581,35.35297
138.8958,35.35299
138.89579,35.35301
138.89578,35.3530299
138.89577,35.35305
138.89575,35.35307
138.89572,35.35309
138.8957,35.35311
138.89568,35.35313
138.89565,35.35316
138.89562,35.35318
138.89559,35.3532
138.8955499,35.35321
138.89552,35.35323
138.89549,35.35325
138.89546,35.35326
138.89542,35.35327
138.89538,35.35328
138.89535,35.35329
138.89531,35.3533
138.89527,35.35331
138.89524,35.35331
138.8952,35.35331
138.89517,35.3533199
138.89513,35.35333
138.8951,35.35333
138.89506,35.35334
138.89503,35.35335
138.89499,35.35335
138.89495,35.35335
138.89492,35.35336
138.89488,35.35336
138.89485,35.35337
138.89481,35.35337
138.89477,35.35338
138.89474,35.35338
138.8947,35.35339
138.89465,35.3534
138.8946,35.3534
138.89456,35.3534099
138.89451,35.35342
138.89446,35.35343
138.89441,35.35343
138.89434,35.35344
138.89428,35.35345
138.8942099,35.35346
138.89415,35.35347
138.89408,35.35348
138.89401,35.35349
138.8939399,35.35349
138.89387,35.3534999
138.89379,35.35351
138.89371,35.35352
138.89363,35.35353
138.89355,35.35354
138.89347,35.35355
138.89339,35.35355
138.89331,35.35356
138.89323,35.35357
138.89314,35.35358
138.89306,35.3535899
138.89297,35.3536
138.89289,35.35361
138.8928,35.35362
138.89272,35.35363
138.89262,35.35364
138.8925099,35.35365
138.8924199,35.35365
138.89234,35.35366
138.89226,35.35368
138.89218,35.35371
138.8921,35.35374
138.89203,35.35378
138.89196,35.35382
138.89189,35.35385
138.89181,35.3539
138.89174,35.35394
138.89168,35.35398
138.8916099,35.35402
138.89154,35.3540599
138.89148,35.35411
138.89142,35.35415
138.89136,35.35419
138.89132,35.35429
138.89168,35.35461
138.89198,35.35487
138.89223,35.35511
138.89246,35.35537
138.89263,35.35562
138.89306,35.35637
138.89348,35.35711
138.89391,35.35786
138.89434,35.3586
138.89455,35.3589
138.89481,35.35917
138.89491,35.35922
138.89506,35.35926
138.89543,35.35927
138.89572,35.35933
138.89589,35.3594
138.89607,35.35952
138.89617,35.35964
138.89646,35.36007
138.89675,35.3605
138.89692,35.3607299
138.89708,35.36087
138.89777,35.36131
138.89847,35.36174
138.89898,35.36211
138.89934,35.36243
138.8997,35.36282
138.90007,35.36321
138.90027,35.36337
138.90051,35.36349
138.90092,35.36366
138.90147,35.36381
138.90203,35.36395
138.90231,35.36404
138.90292,35.36416
138.90373,35.36426
138.90453,35.36432
138.90545,35.3642899
138.90636,35.36425
138.90715,35.36426
138.90766,35.36433
138.9084499,35.3644
138.90868,35.3644
138.90896,35.36437
138.9099,35.36416
138.91084,35.36403
138.91172,35.3636399
138.91241,35.36419
138.91311,35.36473
138.9134,35.3651399
138.91369,35.36555
138.91395,35.36576
138.9142699,35.36588
138.91474,35.36588
138.9156,35.36577
138.91645,35.36566
138.9171,35.36554
138.9177,35.36545
138.91851,35.36526
138.91921,35.36493
138.9199099,35.36459
138.92085,35.3642899
138.92178,35.36399
138.92272,35.36369
138.92365,35.36338
138.92459,35.3630799
138.92552,35.36278
138.9262,35.36256
138.92688,35.36234
138.92727,35.36224
138.928,35.36213
138.92869,35.36201
138.92938,35.36188
138.93026,35.3618499
138.93114,35.36181
138.93174,35.36182
138.93183,35.36187
138.93197,35.36198
138.93203,35.3621399
138.93213,35.3626999
138.9324,35.36318
138.93245,35.36329
138.93251,35.36339
138.93284,35.36387
138.93321,35.36426
138.93326,35.36434
138.93344,35.36453
138.9335,35.3645799
138.93356,35.36464
138.93363,35.3646699
138.9336999,35.3647
138.93392,35.36482
138.93408,35.36491
138.93416,35.36495
138.93424,35.365
138.93432,35.36504
138.9344,35.36509
138.9348,35.36531
138.93537,35.36565
138.9358499,35.36593
138.9359399,35.36598
138.93613,35.36607
138.93622,35.36613
138.93632,35.36619
138.93641,35.36625
138.93651,35.36631
138.9366,35.36637
138.93669,35.36643
138.93678,35.36648
138.93686,35.36652
138.93693,35.36656
138.93698,35.36659
138.93702,35.36661
138.93704,35.3666399
138.93704,35.36667
138.93691,35.36674
138.93688,35.36676
138.93684,35.36687
138.93684,35.3669
138.93689,35.36697
138.93694,35.3670199
138.93709,35.36717
138.9374,35.36754
138.93742,35.36759
138.93748,35.3677599
138.93751,35.3678
138.93754,35.36783
138.93757,35.36787
138.93761,35.36791
138.93765,35.36795
138.93787,35.3682299
138.93805,35.36842
138.93808,35.36846
138.93811,35.3685
138.93823,35.36866
138.93837,35.3688999
